IMPONENTE_ID;PRESTAMO_ID;SALDOS;FECHA_CIERRE;MONTO_CUOTA;NUMERO_CUOTAS;FECHA_VENCIMIENTO
7732;4;9594722;31/08/2020;253259;60;Ago-20
7749;4;8685694;31/08/2020;168077;60;Set-18
7862;4;2735710;31/08/2020;74704;46;Ene-19
8007;4;1826050;31/08/2020;40498;60;Jul-16
8125;4;20;31/08/2020;47641;60;Nov-19
8200;4;3693497;31/08/2020;99177;49;Oct-17
17107;4;99372;31/08/2020;99366;18;Ago-20
3284;4;277043;31/08/2020;35000;36;May-12
8802;4;-68373;31/08/2020;77816;50;Mar-19
9942;4;543014;31/08/2020;47237;60;May-18
9225;4;5961986;31/08/2020;189114;60;Nov-17
13592;4;483135;31/08/2020;34766;45;Set-18
9277;4;3751640;31/08/2020;280490;60;Ene-19
9305;4;87616;31/08/2020;19785;29;Mar-15
9309;4;1648436;31/08/2020;79613;46;Ago-22
9679;4;-89646;31/08/2020;57405;18;Mar-16
9754;4;3576424;31/08/2020;97950;60;May-18
9781;4;2233866;31/08/2020;52287;60;Ago-17
8237;4;139010;31/08/2020;70753;28;Oct-20
16831;4;9538170;31/08/2020;173850;60;May-18
9956;4;2239053;31/08/2020;58544;60;Ago-18
9967;4;281250;31/08/2020;36738;60;Set-20
6083;4;9630244;31/08/2020;188303;60;Nov-17
10228;4;244804;31/08/2020;52309;60;Dic-19
26034;4;1567880;31/08/2020;39708;60;May-24
10522;4;-1;31/08/2020;66094;60;Ene-20
10699;4;4965722;31/08/2020;159674;58;Feb-24
10786;4;2168491;31/08/2020;87385;35;Dic-16
10892;4;4995062;31/08/2020;162542;60;Abr-19
11045;4;-21643;31/08/2020;79069;38;Jun-17
11181;4;4380314;31/08/2020;134997;60;Jul-20
11333;4;547509;31/08/2020;93348;60;Nov-19
11438;4;-77437;31/08/2020;77438;60;Nov-19
11468;4;4454928;31/08/2020;0;60;Ene-17
11525;4;1114685;31/08/2020;65770;50;Jun-16
11592;4;4126724;31/08/2020;126313;60;Abr-20
11608;4;9809544;31/08/2020;163648;60;Abr-19
11663;4;613654;31/08/2020;19855;60;Nov-20
12240;4;11256257;31/08/2020;211592;60;Nov-17
12258;4;4814258;31/08/2020;250936;60;Oct-18
12272;4;6847170;31/08/2020;122360;60;Ago-18
12291;4;2840814;31/08/2020;66986;60;Mar-19
12441;4;5017228;31/08/2020;94665;60;Nov-18
28057;4;1756754;31/08/2020;69284;52;Oct-21
12537;4;2074887;31/08/2020;56998;60;May-17
12651;4;-442860;31/08/2020;125465;60;Set-19
17612;4;4088355;31/08/2020;198435;23;Mar-21
12743;4;2520876;31/08/2020;77459;50;Abr-15
12895;4;1020461;31/08/2020;98229;34;May-15
13096;4;712775;31/08/2020;48885;19;Mar-21
13158;4;-2707253;31/08/2020;94936;40;Ene-10
13163;4;3368874;31/08/2020;0;60;Set-16
21914;4;328144;31/08/2020;68560;33;Ene-21
13267;4;2386893;31/08/2020;51479;60;May-17
8608;4;-125472;31/08/2020;125467;60;Set-19
13444;4;3516340;31/08/2020;136327;60;Feb-19
13457;4;246427;31/08/2020;149890;60;Jul-20
13746;4;4206383;31/08/2020;122546;60;Dic-17
13847;4;-235767;31/08/2020;235761;11;Abr-20
13853;4;-1046;31/08/2020;81200;9;Mar-19
13953;4;2819671;31/08/2020;149518;51;Feb-17
14116;4;2627852;31/08/2020;93828;60;May-19
14129;4;1115797;31/08/2020;56887;60;May-21
14234;4;1978735;31/08/2020;100148;32;Ene-22
14270;4;14758962;31/08/2020;265606;60;Oct-18
14365;4;2670822;31/08/2020;160673;60;Ene-17
14426;4;13658667;31/08/2020;227644;60;Nov-17
14611;4;6537827;31/08/2020;128850;60;Dic-18
10616;4;1418037;31/08/2020;60307;60;May-21
14699;4;8415794;31/08/2020;171216;60;Dic-16
14891;4;6125545;31/08/2020;162341;60;Nov-17
14984;4;8461772;31/08/2020;155226;60;Dic-18
33376;4;2377121;31/08/2020;88136;48;Oct-21
15270;4;13707880;31/08/2020;416979;60;Dic-17
15386;4;9414824;31/08/2020;159547;60;Ene-19
15404;4;-1147080;31/08/2020;125934;60;Abr-18
9970;4;2912299;31/08/2020;100378;52;Oct-23
20906;4;1126172;31/08/2020;50624;60;Nov-22
15856;4;640534;31/08/2020;59958;20;Jul-17
15875;4;908469;31/08/2020;235900;60;Mar-19
16517;4;1683488;31/08/2020;50501;45;Jun-22
16716;4;5415117;31/08/2020;114035;60;Ene-21
16749;4;1677405;31/08/2020;292322;60;Ene-18
16778;4;-1;31/08/2020;62876;60;Abr-21
9673;4;7708052;31/08/2020;153889;60;May-18
4074;4;593095;31/08/2020;59617;19;Dic-20
17379;4;-247;31/08/2020;36555;23;Nov-06
;4;-18838;31/08/2020;0;0;Ene-00
26810;4;-487728;31/08/2020;69676;15;Oct-18
17767;4;588882;31/08/2020;147753;60;Mar-19
27202;4;4423443;31/08/2020;144874;60;Dic-19
18075;4;2920525;31/08/2020;97761;60;Feb-19
32390;4;1016871;31/08/2020;97087;22;Mar-18
18264;4;-88226;31/08/2020;39700;60;Dic-14
18439;4;3616749;31/08/2020;79477;57;Feb-19
18590;4;7671435;31/08/2020;150791;60;Abr-17
18692;4;-8452;31/08/2020;63192;60;Jul-18
1050;4;1423516;31/08/2020;69457;60;May-15
18225;4;283750;31/08/2020;50334;35;Feb-21
18843;4;7588702;31/08/2020;193648;60;May-20
18905;4;606433;31/08/2020;71692;21;Abr-21
18916;4;5702598;31/08/2020;110586;60;Dic-16
18930;4;1987284;31/08/2020;78412;60;Ene-17
15473;4;2579984;31/08/2020;63886;60;Ene-24
18971;4;1397653;31/08/2020;81632;60;Mar-22
19030;4;21238744;31/08/2020;447566;60;Jul-16
19183;4;14418109;31/08/2020;281890;60;Oct-20
19235;4;9904430;31/08/2020;195294;60;Ene-17
19245;4;199313;31/08/2020;44629;60;Set-19
19379;4;3100390;31/08/2020;148346;33;Ene-22
19389;4;3488011;31/08/2020;91338;60;Abr-20
197;4;552899;31/08/2020;68656;60;May-20
19514;4;2994710;31/08/2020;77114;60;Ago-19
19708;4;1862353;31/08/2020;76833;60;Ago-18
19726;4;741648;31/08/2020;80777;60;Jun-21
19937;4;1279;31/08/2020;49982;47;Dic-17
19972;4;2943823;31/08/2020;91244;60;Ago-18
7056;4;1189878;31/08/2020;88559;29;Oct-21
20124;4;4632170;31/08/2020;89474;60;Mar-17
20215;4;1878976;31/08/2020;89835;37;Nov-20
20289;4;3778959;31/08/2020;85981;60;Oct-20
20301;4;1415075;31/08/2020;94335;60;Jul-19
20364;4;3628745;31/08/2020;69977;60;May-17
20416;4;8621694;31/08/2020;154361;60;Nov-18
20485;4;4018903;31/08/2020;86115;60;Ago-19
25173;4;1379176;31/08/2020;78810;36;Feb-22
20545;4;-128056;31/08/2020;32014;60;Ago-20
20572;4;-45019;31/08/2020;45019;60;May-18
20644;4;485767;31/08/2020;39022;60;Abr-19
20669;4;4372625;31/08/2020;84256;60;Ene-19
616;4;774814;31/08/2020;19560;50;Feb-19
16081;4;2624327;31/08/2020;67680;45;Set-17
20752;4;4678414;31/08/2020;81289;60;Abr-17
8521;4;1643704;31/08/2020;63112;60;Jun-23
21070;4;766394;31/08/2020;63866;20;Mar-19
21169;4;103842;31/08/2020;260312;48;Feb-18
21405;4;681690;31/08/2020;66770;60;May-19
13462;4;1070438;31/08/2020;73379;60;Ago-17
21492;4;-59484;31/08/2020;64852;30;Jul-12
17743;4;1;31/08/2020;34258;11;Feb-20
22561;4;463244;31/08/2020;28993;36;Feb-15
21958;4;554044;31/08/2020;42612;60;May-22
22153;4;3928685;31/08/2020;165922;60;Ene-19
19212;4;-386;31/08/2020;50429;24;Oct-19
22480;4;3489148;31/08/2020;151247;48;Ago-18
22533;4;3854459;31/08/2020;98193;60;Feb-20
22606;4;795439;31/08/2020;32152;60;Mar-19
22611;4;190091;31/08/2020;180969;60;Oct-17
22615;4;382234;31/08/2020;104760;60;Ene-19
10108;4;5770448;31/08/2020;172534;60;Abr-20
25551;4;1173253;31/08/2020;42024;48;Mar-18
23058;4;11182197;31/08/2020;206516;60;Abr-17
31170;4;1477654;31/08/2020;119294;60;Nov-16
23147;4;4289678;31/08/2020;83162;60;Mar-20
31007;4;18;31/08/2020;90891;60;Abr-20
34752;4;1001492;31/08/2020;148991;60;Nov-19
23465;4;2435271;31/08/2020;51082;60;Jun-22
23843;4;-245;31/08/2020;0;0;Ene-00
24021;4;-5;31/08/2020;92988;12;Feb-20
24220;4;4472868;31/08/2020;160666;60;Jun-18
24311;4;1821810;31/08/2020;265442;60;Ene-19
24731;4;2129485;31/08/2020;73837;60;Ago-21
24379;4;4771503;31/08/2020;0;60;Feb-17
31876;4;183537;31/08/2020;27393;23;Feb-21
24366;4;4962329;31/08/2020;252742;24;Jul-22
2745;4;-1825;31/08/2020;118135;23;Abr-20
24934;4;5078432;31/08/2020;137024;60;Dic-17
24993;4;92797;31/08/2020;52042;40;Jun-18
35958;4;1102279;31/08/2020;100086;38;Jun-21
31305;4;-83953;31/08/2020;83953;60;Dic-18
25115;4;882079;31/08/2020;64506;24;Nov-17
25187;4;1123273;31/08/2020;40259;60;Ene-17
25230;4;5056773;31/08/2020;128613;60;Feb-20
25524;4;1192466;31/08/2020;40672;50;Nov-18
25562;4;262491;31/08/2020;68051;19;Dic-20
25752;4;4887329;31/08/2020;150288;60;Set-16
25769;4;9524291;31/08/2020;200043;60;Jul-18
25834;4;5503315;31/08/2020;198873;36;Ago-22
26040;4;5554911;31/08/2020;161694;60;Feb-19
5858;4;1701656;31/08/2020;100602;43;May-22
26621;4;699962;31/08/2020;57461;60;May-19
26686;4;5548783;31/08/2020;105397;60;Oct-17
26754;4;5819934;31/08/2020;153292;60;May-19
26876;4;1167690;31/08/2020;100045;60;May-21
27021;4;7698563;31/08/2020;132980;60;Feb-19
27123;4;-40972;31/08/2020;40971;48;Abr-21
27190;4;4126791;31/08/2020;0;60;Oct-15
27473;4;780989;31/08/2020;198246;55;Nov-20
27627;4;1832113;31/08/2020;48485;60;Ago-18
28075;4;5127248;31/08/2020;207489;40;Abr-23
28349;4;6083414;31/08/2020;112064;60;Nov-17
28579;4;4070036;31/08/2020;467634;60;Dic-18
28685;4;570754;31/08/2020;36725;48;Dic-21
28880;4;2970528;31/08/2020;74185;60;Ene-18
29186;4;1902826;31/08/2020;50075;38;Feb-18
29271;4;3285381;31/08/2020;77946;60;May-19
29305;4;1077387;31/08/2020;50648;55;Nov-22
29394;4;4842294;31/08/2020;132529;60;Dic-19
29475;4;-27554;31/08/2020;27554;60;Abr-19
29525;4;13880489;31/08/2020;291700;60;Jun-18
29558;4;5059225;31/08/2020;227379;24;Nov-18
29696;4;663713;31/08/2020;86873;22;Ago-15
29884;4;2589613;31/08/2020;63871;60;Jun-18
30389;4;14068630;31/08/2020;411246;60;Ene-18
30396;4;6185772;31/08/2020;178458;60;Abr-17
30626;4;500233;31/08/2020;61078;60;Set-16
30776;4;9134035;31/08/2020;207735;60;Dic-19
31033;4;4336904;31/08/2020;122234;60;Oct-16
31592;4;10352234;31/08/2020;216029;60;Mar-17
31746;4;4966019;31/08/2020;96014;60;Set-18
31802;4;-69626;31/08/2020;34813;11;Nov-08
32036;4;12659499;31/08/2020;224163;60;Ene-19
30087;4;2835784;31/08/2020;94096;60;Abr-20
;4;-74261;31/08/2020;0;0;Ene-00
32283;4;-2627;31/08/2020;102935;48;Dic-18
32335;4;1937260;31/08/2020;191741;60;Oct-20
32349;4;913877;31/08/2020;30491;34;Mar-20
22890;4;-75480;31/08/2020;25160;43;Ago-17
32469;4;2797868;31/08/2020;132592;60;May-17
32725;4;4519892;31/08/2020;77305;60;Oct-18
32987;4;4742403;31/08/2020;137298;60;May-17
33020;4;3002308;31/08/2020;55179;60;Oct-18
33179;4;575408;31/08/2020;61616;60;May-21
33583;4;-285;31/08/2020;39848;30;Set-19
33630;4;3944240;31/08/2020;71894;60;Jun-21
33650;4;482777;31/08/2020;35716;50;Ene-16
34253;4;4408461;31/08/2020;0;60;Abr-16
34274;4;-350000;31/08/2020;345956;60;Mar-19
34379;4;2913844;31/08/2020;76245;50;May-20
34385;4;-76680;31/08/2020;25560;60;Mar-16
11456;4;190441;31/08/2020;63482;34;Jun-20
34458;4;394707;31/08/2020;51676;60;Dic-18
34780;4;7604307;31/08/2020;134176;60;Oct-18
34998;4;-30401;31/08/2020;0;60;Dic-15
35139;4;965568;31/08/2020;74277;47;Jul-20
35900;4;3971842;31/08/2020;79436;50;Feb-19
36289;4;3201845;31/08/2020;166518;60;Nov-19
36717;4;8180804;31/08/2020;147519;60;May-19
36830;4;4600475;31/08/2020;91695;60;Jul-19
36871;4;3985303;31/08/2020;107949;60;Mar-17
34252;4;998335;31/08/2020;68020;60;Oct-16
23202;4;1446105;31/08/2020;49864;60;Dic-19
9902;4;317446;31/08/2020;79854;26;Jul-20
26723;4;-1;31/08/2020;113677;29;Ago-20
34774;4;1334258;31/08/2020;53002;60;Mar-17
23606;4;5532648;31/08/2020;110321;60;Dic-17
2502;4;1562045;31/08/2020;67142;40;Dic-22
15584;4;1921238;31/08/2020;96052;36;Jul-22
20971;4;-258948;31/08/2020;129474;26;Jun-21
22110;4;175624;31/08/2020;53902;60;Jul-20
6603;4;428741;31/08/2020;26140;48;Mar-19
456;4;180665;31/08/2020;90353;60;Nov-19
518;4;5169580;31/08/2020;91965;60;May-18
519;4;7389967;31/08/2020;135532;60;Set-16
619;4;10858875;31/08/2020;218332;60;Feb-17
830;4;140381;31/08/2020;20390;60;Dic-20
914;4;67699;31/08/2020;172051;60;Oct-17
936;4;2129700;31/08/2020;93757;60;Nov-16
1369;4;3749306;31/08/2020;150399;60;Nov-19
1299;4;2284016;31/08/2020;79257;50;Mar-17
1386;4;5833468;31/08/2020;172956;60;Abr-17
2579;4;1906395;31/08/2020;72674;60;Jul-23
1751;4;4180188;31/08/2020;95206;60;Nov-16
2055;4;2787974;31/08/2020;141069;60;Dic-19
2300;4;1467486;31/08/2020;0;47;Ene-16
1005;4;1047315;31/08/2020;64825;60;Ago-17
2459;4;3521917;31/08/2020;121334;60;Abr-19
2565;4;962280;31/08/2020;45651;36;Oct-19
2685;4;981;31/08/2020;122518;8;May-11
23375;4;1521220;31/08/2020;110662;22;Dic-21
2808;4;1123533;31/08/2020;97777;60;Dic-18
2809;4;1296435;31/08/2020;106550;60;Dic-20
3156;4;82900;31/08/2020;65786;7;Jun-19
3167;4;1405630;31/08/2020;110325;60;Ago-18
3515;4;6202477;31/08/2020;154104;60;Nov-17
3592;4;4430367;31/08/2020;109683;54;Jul-19
8095;5;-40385;31/08/2020;0.1539;60;Nov-14
3645;5;530;31/08/2020;1.1519;60;May-09
20008;5;3284;31/08/2020;0.1539;60;Nov-14
25798;5;-4163;31/08/2020;0.1518;60;Set-10
37203;5;698;31/08/2020;0.156;60;Ago-09
37065;5;7687;31/08/2020;0.1543;60;Abr-18
10601;5;311;31/08/2020;0.156;60;Ago-13
15929;5;-7812;31/08/2020;0.1466;60;Jul-17
34824;5;-3222;31/08/2020;0.1539;60;May-14
6;5;-3544;31/08/2020;0.1549;60;Ene-15
8813;5;-3348;31/08/2020;0.156;60;Ago-09
8885;5;-2874;31/08/2020;0.1562;60;Nov-08
9814;5;3393;31/08/2020;0.1548;60;Feb-19
12943;5;-5422;31/08/2020;0.1561;60;Ene-09
14792;5;112987;31/08/2020;0.1562;60;Nov-08
795;5;81521;31/08/2020;0.1556;60;Ene-22
3423;5;58983;31/08/2020;0.1545;60;Feb-22
17853;5;167116;31/08/2020;0.1554;60;Set-23
22314;5;3298;31/08/2020;0.1546;60;Abr-15
23370;5;3317;31/08/2020;0.1561;60;Dic-13
7036;5;412;31/08/2020;0.1515;60;Dic-08
18747;5;631;31/08/2020;0.1565;60;Dic-08
17352;5;592;31/08/2020;0.1564;60;Dic-08
5745;5;-3530;31/08/2020;0.1537;60;Jul-14
7480;5;-7162;31/08/2020;0.1513;60;Jun-16
23493;5;-6605;31/08/2020;0.1494;60;Jun-12
9688;5;-3352;31/08/2020;0.1563;60;Jun-10
35644;5;3209;31/08/2020;0.1563;60;May-13
35742;5;546;31/08/2020;0.1521;60;Mar-10
29765;5;84302;31/08/2020;0.1562;60;Ago-10
23007;5;117820;31/08/2020;0.1562;60;Nov-08
24276;5;429;31/08/2020;0.1549;60;Feb-16
11608;5;6547;31/08/2020;0.1556;60;Oct-13
1061;5;496;31/08/2020;0.1521;60;Nov-08
30544;5;-7084;31/08/2020;0.155;60;Feb-15
30777;5;671;31/08/2020;0.1566;60;Abr-10
4531;5;-7052;31/08/2020;0.1546;60;Abr-15
14957;5;-3403;31/08/2020;0.1504;60;May-11
31697;5;111047;31/08/2020;0.1565;60;Set-10
24884;5;1701;31/08/2020;0.1539;60;Dic-14
5216;5;-11928;31/08/2020;0.1562;60;Nov-08
31306;5;487;31/08/2020;0.1566;60;Oct-11
31368;5;37126;31/08/2020;0.1339;60;Oct-13
31464;5;1503;31/08/2020;0.0856;60;May-09
31802;5;-18068;31/08/2020;0.1523;60;Dic-08
13556;5;-3574;31/08/2020;0.1559;60;Ene-14
6694;5;635;31/08/2020;0.1524;60;Jun-09
25388;6;762424;31/08/2020;28238;60;Nov-22
5382;6;955008;31/08/2020;45478;60;Mar-22
21331;6;409740;31/08/2020;20488;20;Set-18
3878;6;-11599;31/08/2020;36926;60;Abr-15
3886;6;3051647;31/08/2020;50861;60;Set-22
;6;102788;31/08/2020;81856;60;Ene-21
4132;6;526583;31/08/2020;21941;24;Jun-19
11446;6;1018361;31/08/2020;46290;40;May-22
4174;6;559553;31/08/2020;37303;24;Set-20
4175;6;2819892;31/08/2020;47795;60;Jun-24
4198;6;2200660;31/08/2020;66686;60;Abr-23
4215;6;405013;31/08/2020;24896;60;Jul-21
4217;6;-19987;31/08/2020;39990;28;Dic-19
4246;6;3184363;31/08/2020;54904;60;Jul-14
4289;6;1958694;31/08/2020;48968;60;Nov-23
;6;1722030;31/08/2020;57204;60;Feb-17
28283;6;521385;31/08/2020;47399;24;Jul-21
4507;6;2456205;31/08/2020;40938;60;Set-16
4529;6;463948;31/08/2020;20171;45;Jun-22
22069;6;801704;31/08/2020;21170;60;Oct-21
;6;477425;31/08/2020;53070;60;Mar-21
4638;6;596538;31/08/2020;57588;60;Abr-16
23228;6;1350055;31/08/2020;54002;60;Jul-22
5510;6;3310885;31/08/2020;61314;60;Dic-20
4863;6;1335465;31/08/2020;1335465;1;Nov-18
1721;6;2509547;31/08/2020;90115;60;Oct-23
4886;6;1107693;31/08/2020;35732;60;Feb-23
;6;6304121;31/08/2020;167236;60;Mar-21
4962;6;2515670;31/08/2020;57174;60;Mar-24
34844;6;516905;31/08/2020;46991;30;Jul-21
21103;6;106012;31/08/2020;35341;24;Nov-20
5369;6;-38157;31/08/2020;33235;40;Set-21
20408;6;1262653;31/08/2020;57394;30;Jun-22
15560;6;950914;31/08/2020;38037;60;Set-22
27186;6;1682156;31/08/2020;41721;30;Jul-21
5542;6;729368;31/08/2020;31711;35;Jun-22
26976;6;607560;31/08/2020;35739;24;Ene-22
6070;6;1176263;31/08/2020;51142;30;Jul-22
6375;6;3090943;31/08/2020;67195;60;Nov-23
18554;6;595389;31/08/2020;49616;24;Ago-21
17645;6;518959;31/08/2020;28834;60;Ene-22
21819;6;29999;31/08/2020;29999;4;Jul-20
24055;6;-39802;31/08/2020;39802;40;May-21
6708;6;1398424;31/08/2020;31076;48;Nov-22
;6;436526;31/08/2020;13346;60;Feb-20
3982;6;493280;31/08/2020;30830;36;Nov-21
6956;6;1163488;31/08/2020;32197;38;Jul-22
22401;6;746222;31/08/2020;53301;40;Set-21
7121;6;262511;31/08/2020;60850;40;Oct-14
7123;6;1433407;31/08/2020;40958;60;May-15
7221;6;963094;31/08/2020;34456;60;May-15
7363;6;4;31/08/2020;28960;9;May-20
5440;6;987364;31/08/2020;30781;60;Abr-23
26100;6;724578;31/08/2020;40254;40;Feb-22
14914;6;-17472;31/08/2020;17472;30;Jul-20
6740;6;1746447;31/08/2020;69858;30;Set-22
33228;6;119354;31/08/2020;29838;15;Dic-20
7890;6;209622;31/08/2020;26203;24;Nov-20
21788;6;-55004;31/08/2020;55004;60;Set-20
8070;6;351862;31/08/2020;25133;25;Set-21
30828;6;281930;31/08/2020;15662;60;Ene-22
8180;6;-133336;31/08/2020;49589;31;Mar-22
9627;6;295804;31/08/2020;26890;60;Jul-21
8673;6;3917729;31/08/2020;129605;60;Feb-23
8741;6;1957477;31/08/2020;51512;60;May-23
10620;6;-250272;31/08/2020;27808;24;Ene-20
8866;6;1232013;31/08/2020;34223;50;Jul-23
26421;6;545376;31/08/2020;45449;40;Set-21
8907;6;1841;31/08/2020;32612;40;Nov-05
9115;6;-22468;31/08/2020;44626;60;Jul-23
9122;6;1674353;31/08/2020;50258;60;Abr-22
9128;6;989717;31/08/2020;20149;60;Jun-22
33944;6;2326816;31/08/2020;74900;48;Abr-23
9202;6;542885;31/08/2020;49353;24;Jul-21
9228;6;3610490;31/08/2020;80234;60;Ago-16
6334;6;55210;31/08/2020;27605;5;Nov-19
;6;578;31/08/2020;740578;1;Nov-01
9487;6;210933;31/08/2020;210934;1;Jul-08
9860;6;-3664;31/08/2020;35494;10;Dic-12
;6;2900557;31/08/2020;89848;60;Mar-20
25585;6;1585906;31/08/2020;93288;30;Ene-22
;6;-16816;31/08/2020;16816;40;Jul-19
9983;6;294521;31/08/2020;26088;60;Ago-21
1603;6;147871;31/08/2020;10165;58;Abr-23
10143;6;742159;31/08/2020;45620;60;Jul-21
10143;6;1765383;31/08/2020;32692;60;Nov-20
10143;6;119437;31/08/2020;119437;1;Dic-18
12488;6;428240;31/08/2020;21414;60;Feb-22
;6;867090;31/08/2020;24774;35;Dic-03
17547;6;1418174;31/08/2020;64463;30;Jun-22
10396;6;-28848;31/08/2020;14424;40;Abr-21
29840;6;1958490;31/08/2020;54402;60;Ago-23
10450;6;123279;31/08/2020;43819;36;Jun-21
34039;6;434703;31/08/2020;33681;30;Nov-21
10533;6;355953;31/08/2020;36840;60;May-21
;6;368364;31/08/2020;23024;48;Set-21
10549;6;692927;31/08/2020;43819;36;Jun-21
;6;941802;31/08/2020;62874;54;Ago-19
10637;6;330525;31/08/2020;27546;60;Abr-21
23825;6;402971;31/08/2020;23704;48;Ene-22
10874;6;-123900;31/08/2020;24780;5;Ago-19
17966;6;-91162;31/08/2020;75268;30;Set-22
17966;6;355356;31/08/2020;24050;40;Ago-21
17966;6;638913;31/08/2020;67112;12;Ene-21
10948;6;817024;31/08/2020;37360;18;Abr-20
35348;6;1515066;31/08/2020;60606;60;Mar-22
11023;6;1325620;31/08/2020;41426;40;Dic-21
34530;6;2804474;31/08/2020;75798;60;Dic-20
22381;6;504552;31/08/2020;25228;20;Jul-20
11172;6;221;31/08/2020;8498;60;Ago-08
11186;6;351861;31/08/2020;25133;25;Set-21
11235;6;86559;31/08/2020;22378;60;Oct-20
32519;6;655347;31/08/2020;34491;48;Mar-22
11215;6;357375;31/08/2020;32489;18;Jul-21
11268;6;806763;31/08/2020;221878;60;Ago-21
18966;6;537232;31/08/2020;53723;20;Jun-21
11449;6;531836;31/08/2020;24174;25;Jul-13
;6;1557355;31/08/2020;32446;48;Dic-16
11479;6;666323;31/08/2020;23438;60;Set-21
18406;6;45408;31/08/2020;45406;20;Set-20
11581;6;283119;31/08/2020;23594;24;Jul-21
11599;6;-397425;31/08/2020;0;0;Ene-00
11661;6;2236538;31/08/2020;40665;60;Oct-22
;6;-26565;31/08/2020;0;0;Ene-00
11828;6;-45370;31/08/2020;17954;15;Ene-20
