IMPONENTE_ID;SALDOS;FECHA_CIERRE;MONTO_CUOTA
490;563681;31/08/2020;6173
15298;4840781;31/08/2020;14051
15320;0;31/08/2020;406
15326;0;31/08/2020;4800
15327;0;31/08/2020;4999
15328;0;31/08/2020;480
15334;2001362;31/08/2020;3000
15339;760346;31/08/2020;4545
15342;791663;31/08/2020;2847
15493;0;31/08/2020;0
15527;2360692;31/08/2020;29413
15534;74783;31/08/2020;15675
15685;8254900;31/08/2020;65373
15688;0;31/08/2020;0
15703;2410327;31/08/2020;20000
36611;568315;31/08/2020;11565
15714;1379246;31/08/2020;9587
15721;349170;31/08/2020;3735
5345;875480;31/08/2020;13467
16153;309010;31/08/2020;14147
15839;0;31/08/2020;255
15844;1484096;31/08/2020;6408
15861;0;31/08/2020;0
15868;0;31/08/2020;0
15875;155950;31/08/2020;9325
15880;0;31/08/2020;0
15884;318632;31/08/2020;31842
15890;0;31/08/2020;470
534;852173;31/08/2020;50000
16094;110160;31/08/2020;2189
16116;0;31/08/2020;1985
16119;0;31/08/2020;0
16120;0;31/08/2020;2729
34814;769849;31/08/2020;8809
16141;0;31/08/2020;21480
32922;440429;31/08/2020;6255
29373;404407;31/08/2020;7804
16327;154669;31/08/2020;4342
14694;1749016;31/08/2020;14396
16336;2132625;31/08/2020;9661
24959;297327;31/08/2020;10944
16339;0;31/08/2020;8841
16523;0;31/08/2020;3209
13971;2712284;31/08/2020;29853
16541;2039170;31/08/2020;14367
16712;0;31/08/2020;6145
16714;0;31/08/2020;9123
16724;0;31/08/2020;0
33036;142090;31/08/2020;2993
16767;990973;31/08/2020;13588
22972;411453;31/08/2020;50000
266;317556;31/08/2020;9221
11566;509749;31/08/2020;7255
16926;1323137;31/08/2020;5933
22667;1396358;31/08/2020;40000
16927;463646;31/08/2020;1593
20805;844444;31/08/2020;16992
16942;175249;31/08/2020;7575
16944;621891;31/08/2020;4660
36564;216308;31/08/2020;10000
1070;1489170;31/08/2020;4480
30979;589159;31/08/2020;2674
1096;0;31/08/2020;497
1221;0;31/08/2020;2000
2020;0;31/08/2020;341
17206;0;31/08/2020;249
16586;322165;31/08/2020;9508
14431;1013827;31/08/2020;13467
21674;1158885;31/08/2020;11855
13078;538729;31/08/2020;7620
907;1186897;31/08/2020;8455
17232;594967;31/08/2020;2000
11102;771158;31/08/2020;11834
17252;991621;31/08/2020;1865
17418;1524588;31/08/2020;10922
17419;-15;31/08/2020;500
17425;0;31/08/2020;2343
30137;668089;31/08/2020;8339
11367;1175240;31/08/2020;16327
17651;0;31/08/2020;3759
5452;513162;31/08/2020;10571
5910;921034;31/08/2020;17619
17666;0;31/08/2020;0
30778;93824;31/08/2020;5116
17822;306;31/08/2020;0
17869;1193;31/08/2020;0
24161;275934;31/08/2020;3670
17838;456468;31/08/2020;18657
12456;79302;31/08/2020;6632
27500;143682;31/08/2020;5688
17858;281437;31/08/2020;3820
21104;380671;31/08/2020;8592
26088;239618;31/08/2020;6102
26959;903975;31/08/2020;18304
18070;0;31/08/2020;879
18071;375342;31/08/2020;4096
11686;744317;31/08/2020;14880
17732;238529;31/08/2020;20000
18075;574837;31/08/2020;5109
7872;345308;31/08/2020;4101
27821;147258;31/08/2020;7717
8591;307874;31/08/2020;6913
18091;0;31/08/2020;353
;120616;31/08/2020;15154
18105;0;31/08/2020;1878
18111;0;31/08/2020;242
18214;551159;31/08/2020;2460
11565;1649082;31/08/2020;12832
31735;524690;31/08/2020;7130
25447;1206190;31/08/2020;15385
7497;278762;31/08/2020;6550
18221;0;31/08/2020;1950
18223;1019797;31/08/2020;150000
3917;459170;31/08/2020;1
6982;804672;31/08/2020;10477
18246;0;31/08/2020;0
18250;0;31/08/2020;0
18255;958357;31/08/2020;4175
18260;1362038;31/08/2020;6463
18261;166841;31/08/2020;12310
18262;0;31/08/2020;0
18263;0;31/08/2020;2126
18350;440134;31/08/2020;4599
7158;402482;31/08/2020;2105
20118;228408;31/08/2020;7458
18366;860594;31/08/2020;23320
18367;0;31/08/2020;5026
2477;937914;31/08/2020;8704
18368;0;31/08/2020;1600
18374;0;31/08/2020;1798
18383;0;31/08/2020;772
18522;0;31/08/2020;0
18531;0;31/08/2020;0
3303;80291;31/08/2020;7113
18673;0;31/08/2020;0
9972;506676;31/08/2020;17560
18678;0;31/08/2020;0
18679;0;31/08/2020;0
18687;616701;31/08/2020;10000
18688;0;31/08/2020;0
31949;1366638;31/08/2020;15000
18696;2370975;31/08/2020;31727
18699;0;31/08/2020;0
422;0;31/08/2020;2009
18716;2812740;31/08/2020;23293
9604;391071;31/08/2020;3911
19257;1204555;31/08/2020;3482
19265;557656;31/08/2020;6399
19267;678167;31/08/2020;2377
9513;720401;31/08/2020;12697
19285;562524;31/08/2020;8211
19291;0;31/08/2020;379
23307;52757;31/08/2020;6102
16660;1209471;31/08/2020;15000
19485;0;31/08/2020;0
19494;0;31/08/2020;0
19509;0;31/08/2020;3048
14379;1480885;31/08/2020;4951
26157;1207768;31/08/2020;17350
30105;96279;31/08/2020;5359
21334;64237;31/08/2020;18671
31458;471623;31/08/2020;5135
14562;0;31/08/2020;780
14564;0;31/08/2020;0
30916;2153634;31/08/2020;17214
21229;1470605;31/08/2020;16550
11550;2033453;31/08/2020;14880
14585;3553977;31/08/2020;20666
23658;925482;31/08/2020;11004
14595;4685093;31/08/2020;22991
14608;3081178;31/08/2020;100000
24501;259686;31/08/2020;6049
5639;799441;31/08/2020;40000
1747;912509;31/08/2020;14377
14775;256398;31/08/2020;2860
14776;36492;31/08/2020;4546
4425;924413;31/08/2020;10000
36371;796808;31/08/2020;16394
35369;823047;31/08/2020;12712
14814;0;31/08/2020;7333
14815;0;31/08/2020;7806
14972;823158;31/08/2020;3473
14976;795025;31/08/2020;3533
14978;1147266;31/08/2020;6683
14984;723109;31/08/2020;6000
14999;1503187;31/08/2020;6803
25576;528560;31/08/2020;7966
8702;471272;31/08/2020;10000
15179;3161058;31/08/2020;14180
15191;2804415;31/08/2020;21124
15195;0;31/08/2020;0
15198;0;31/08/2020;0
15205;0;31/08/2020;0
15209;0;31/08/2020;0
14362;382304;31/08/2020;5901
22538;1773555;31/08/2020;13638
15386;215408;31/08/2020;4492
15390;372018;31/08/2020;4027
15401;165423;31/08/2020;5207
15402;0;31/08/2020;0
15405;368015;31/08/2020;20000
1912;119398;31/08/2020;20000
15581;0;31/08/2020;2226
15582;89287;31/08/2020;9743
15586;910920;31/08/2020;8772
25892;863576;31/08/2020;15354
15595;353;31/08/2020;0
15616;105345;31/08/2020;11608
15420;220275;31/08/2020;4736
15767;0;31/08/2020;0
15781;1692825;31/08/2020;11422
24939;913451;31/08/2020;12582
36451;1709539;31/08/2020;23517
23552;248861;31/08/2020;3186
15960;0;31/08/2020;2508
15990;0;31/08/2020;0
9626;367989;31/08/2020;1950
4979;365554;31/08/2020;10047
16201;2805718;31/08/2020;13920
16205;1694559;31/08/2020;8561
16225;0;31/08/2020;2248
11583;579725;31/08/2020;7364
16233;9328;31/08/2020;0
16237;0;31/08/2020;365
16240;0;31/08/2020;0
32921;703014;31/08/2020;3361
16387;0;31/08/2020;332
28801;1808107;31/08/2020;15385
4958;812348;31/08/2020;7641
16404;0;31/08/2020;3369
16406;0;31/08/2020;1375
9296;312276;31/08/2020;4330
17653;706729;31/08/2020;25716
16443;0;31/08/2020;0
16444;931278;31/08/2020;2045
16604;1845887;31/08/2020;7126
16611;0;31/08/2020;10875
16612;1173674;31/08/2020;3030
499;83212;31/08/2020;4206
2931;745021;31/08/2020;11982
16656;0;31/08/2020;5135
15171;462527;31/08/2020;4278
16845;0;31/08/2020;760
8025;1331237;31/08/2020;11480
16882;0;31/08/2020;545
10638;516710;31/08/2020;5608
16896;0;31/08/2020;0
28494;51911;31/08/2020;10000
17032;0;31/08/2020;447
17039;0;31/08/2020;311
17041;0;31/08/2020;736
17045;1512440;31/08/2020;10971
17052;540196;31/08/2020;12916
17060;601192;31/08/2020;1841
34026;490752;31/08/2020;5808
17065;985450;31/08/2020;3694
17163;0;31/08/2020;3209
17164;338884;31/08/2020;3874
19517;459497;31/08/2020;7016
17171;3352817;31/08/2020;10463
17179;1303815;31/08/2020;5398
20072;404225;31/08/2020;12438
7851;724401;31/08/2020;9897
17200;351572;31/08/2020;12743
15227;882523;31/08/2020;10841
2250;1144447;31/08/2020;14841
17367;1788337;31/08/2020;8838
23971;1314721;31/08/2020;14965
17381;1409807;31/08/2020;8000
17389;1520845;31/08/2020;3807
17400;0;31/08/2020;0
98;1311744;31/08/2020;14716
14528;1058556;31/08/2020;10659
17610;0;31/08/2020;616
17763;24;31/08/2020;0
17765;73657;31/08/2020;5883
17768;0;31/08/2020;0
22163;144919;31/08/2020;14026
17782;0;31/08/2020;717
6010;460000;31/08/2020;20000
17801;1396254;31/08/2020;6859
36367;849196;31/08/2020;12738
17806;967609;31/08/2020;15458
17814;1321532;31/08/2020;5131
17970;0;31/08/2020;5234
17976;0;31/08/2020;9929
18002;1597448;31/08/2020;14527
18007;246917;31/08/2020;5475
18167;3172684;31/08/2020;8346
18170;2672702;31/08/2020;20170
3055;807057;31/08/2020;14372
18179;0;31/08/2020;495
18188;0;31/08/2020;0
27860;355257;31/08/2020;16617
18200;0;31/08/2020;1290
18201;0;31/08/2020;10532
18204;2469749;31/08/2020;12623
18205;2271436;31/08/2020;8475
20783;227249;31/08/2020;15000
18210;0;31/08/2020;0
18329;0;31/08/2020;2628
18332;305309;31/08/2020;8000
18335;0;31/08/2020;0
18341;1899781;31/08/2020;6728
4880;299582;31/08/2020;4827
18490;952273;31/08/2020;3136
11245;37919;31/08/2020;5429
18509;0;31/08/2020;955
18513;189869;31/08/2020;4611
18637;0;31/08/2020;2104
18640;219406;31/08/2020;5573
18657;0;31/08/2020;601
4614;522274;31/08/2020;5148
18670;1660042;31/08/2020;14448
16521;374277;31/08/2020;20000
25688;1130403;31/08/2020;7612
18790;0;31/08/2020;704
13164;485918;31/08/2020;13525
18804;0;31/08/2020;0
18806;0;31/08/2020;0
18811;647879;31/08/2020;7330
18813;706904;31/08/2020;12044
18815;1284949;31/08/2020;4559
18820;2292815;31/08/2020;1600
18929;1091631;31/08/2020;6628
18940;966921;31/08/2020;2356
18943;660076;31/08/2020;20000
18944;3177620;31/08/2020;15948
18963;1533648;31/08/2020;7320
18985;1483491;31/08/2020;7937
18993;1786923;31/08/2020;8137
2992;956369;31/08/2020;13844
19111;0;31/08/2020;353
19118;15183;31/08/2020;0
13784;0;31/08/2020;2398
23870;1014582;31/08/2020;15461
19123;589584;31/08/2020;6754
12722;658423;31/08/2020;8274
19127;1237546;31/08/2020;10000
19138;0;31/08/2020;3405
19147;697684;31/08/2020;3114
25128;938895;31/08/2020;19373
34434;936468;31/08/2020;22000
34395;562602;31/08/2020;14880
19606;842353;31/08/2020;10714
25910;823870;31/08/2020;18431
35887;420436;31/08/2020;5901
7147;367600;31/08/2020;25000
18187;0;31/08/2020;1406
18189;0;31/08/2020;0
19232;1259201;31/08/2020;100000
33745;375264;31/08/2020;10000
3344;156997;31/08/2020;15000
18202;-1812;31/08/2020;149
24488;1331759;31/08/2020;9693
18212;494518;31/08/2020;4259
18324;420632;31/08/2020;1356
18326;0;31/08/2020;164
18331;748161;31/08/2020;2371
970;1525734;31/08/2020;3990
973;0;31/08/2020;0
1067;1744790;31/08/2020;6671
19;82398;31/08/2020;8014
25261;796439;31/08/2020;9297
18483;0;31/08/2020;4973
18486;1251837;31/08/2020;5920
18495;0;31/08/2020;1183
18501;839643;31/08/2020;12000
26346;595625;31/08/2020;11103
14764;1317258;31/08/2020;17461
20476;542628;31/08/2020;11235
18630;2330036;31/08/2020;15706
9095;655910;31/08/2020;3675
18641;0;31/08/2020;376
18644;0;31/08/2020;1600
18645;1144244;31/08/2020;4974
18649;0;31/08/2020;0
18650;0;31/08/2020;939
18653;0;31/08/2020;1600
18654;5492964;31/08/2020;100000
18659;642098;31/08/2020;12866
18660;1865860;31/08/2020;4627
22876;547515;31/08/2020;14431
18778;161917;31/08/2020;20000
18780;0;31/08/2020;0
18782;0;31/08/2020;1858
18793;5336012;31/08/2020;28437
18802;143982;31/08/2020;7246
18803;385167;31/08/2020;8000
30156;448140;31/08/2020;5082
18810;259223;31/08/2020;6216
29391;1310156;31/08/2020;21029
18816;0;31/08/2020;745
18930;23660;31/08/2020;3380
15473;73951;31/08/2020;11596
18958;0;31/08/2020;1060
18959;364516;31/08/2020;10594
34251;275567;31/08/2020;18817
28142;825890;31/08/2020;5200
14300;0;31/08/2020;3151
8540;1161029;31/08/2020;15724
31272;1497378;31/08/2020;20000
14488;0;31/08/2020;330
14483;5079654;31/08/2020;13300
27671;856460;31/08/2020;13844
10616;353847;31/08/2020;4033
14675;2825;31/08/2020;0
14676;925513;31/08/2020;2685
14677;2333200;31/08/2020;9556
14690;13639;31/08/2020;0
14693;0;31/08/2020;1566
14697;0;31/08/2020;0
14698;0;31/08/2020;432
14715;1400145;31/08/2020;10235
14713;0;31/08/2020;0
14714;0;31/08/2020;812
14717;0;31/08/2020;562
14889;0;31/08/2020;451
17138;211865;31/08/2020;9161
22827;1382383;31/08/2020;28556
14909;0;31/08/2020;0
14913;0;31/08/2020;0
21324;1105332;31/08/2020;13932
15089;0;31/08/2020;282
15090;426179;31/08/2020;2867
15094;777407;31/08/2020;40000
15104;74042;31/08/2020;7213
26300;1009643;31/08/2020;13525
15113;0;31/08/2020;810
17129;0;31/08/2020;751
17131;367404;31/08/2020;6664
17139;129686;31/08/2020;4290
17144;0;31/08/2020;2551
17145;1730565;31/08/2020;4571
17157;0;31/08/2020;600
9150;492811;31/08/2020;11077
17311;0;31/08/2020;201
17322;0;31/08/2020;5937
1175;238504;31/08/2020;3802
22323;1358556;31/08/2020;20083
36893;1346213;31/08/2020;14377
17504;-2754;31/08/2020;0
4266;708420;31/08/2020;6149
17539;453;31/08/2020;0
17543;0;31/08/2020;704
29221;435190;31/08/2020;2472
17550;0;31/08/2020;413
17710;409127;31/08/2020;12460
17712;1154075;31/08/2020;2767
17719;2754172;31/08/2020;7422
29300;777224;31/08/2020;15297
17742;1478513;31/08/2020;7401
5261;213871;31/08/2020;6256
17751;96575;31/08/2020;5699
17924;1192607;31/08/2020;2260
9574;905584;31/08/2020;12017
26015;507277;31/08/2020;10722
35649;1571168;31/08/2020;13382
17941;0;31/08/2020;1510
17951;3753908;31/08/2020;30000
27544;50910;31/08/2020;8199
18133;0;31/08/2020;0
18153;0;31/08/2020;0
5612;791988;31/08/2020;3299
18271;3460324;31/08/2020;6457
18276;0;31/08/2020;0
18278;947908;31/08/2020;8286
15440;1081214;31/08/2020;18154
13632;724374;31/08/2020;15000
18313;882591;31/08/2020;1790
18385;777018;31/08/2020;1860
19564;802036;31/08/2020;10441
18391;830363;31/08/2020;6845
18393;620382;31/08/2020;4906
18402;0;31/08/2020;4386
18403;136936;31/08/2020;8000
18410;0;31/08/2020;0
18413;1272080;31/08/2020;2858
25269;1273780;31/08/2020;14880
18430;0;31/08/2020;3778
34468;390790;31/08/2020;4285
18835;2775712;31/08/2020;32250
26418;418053;31/08/2020;6721
4801;134159;31/08/2020;8735
18850;117247;31/08/2020;6723
31152;1402534;31/08/2020;12939
18862;0;31/08/2020;858
18863;0;31/08/2020;3041
19000;238607;31/08/2020;5602
620;1026689;31/08/2020;12992
516;835156;31/08/2020;1498
564;0;31/08/2020;920
14037;0;31/08/2020;376
14039;0;31/08/2020;2834
24673;1429705;31/08/2020;22071
14043;0;31/08/2020;0
14046;2197794;31/08/2020;5470
34707;1575434;31/08/2020;22416
14056;723766;31/08/2020;6257
14058;0;31/08/2020;0
14062;2609391;31/08/2020;2423
14064;2828077;31/08/2020;25000
14076;1092645;31/08/2020;3165
14077;49093;31/08/2020;2973
2535;397850;31/08/2020;5262
14081;0;31/08/2020;0
14083;831114;31/08/2020;1501
14254;2457;31/08/2020;0
1202;0;31/08/2020;0
27258;1106990;31/08/2020;20058
14270;257560;31/08/2020;6730
14289;0;31/08/2020;244
14292;0;31/08/2020;1114
14303;652345;31/08/2020;2302
14310;0;31/08/2020;0
29021;124608;31/08/2020;4579
15115;897940;31/08/2020;7256
11393;494270;31/08/2020;7499
15124;0;31/08/2020;796
25122;2113302;31/08/2020;50000
193;10125;31/08/2020;11077
15307;1275609;31/08/2020;5000
18192;531609;31/08/2020;6369
15336;361777;31/08/2020;20458
15487;3733224;31/08/2020;10000
17515;456146;31/08/2020;24904
30031;264426;31/08/2020;7729
9970;367732;31/08/2020;6773
15503;4591;31/08/2020;0
15692;0;31/08/2020;674
16426;189937;31/08/2020;7536
15696;2065900;31/08/2020;18498
2273;254646;31/08/2020;6141
33005;0;31/08/2020;2296
25397;838362;31/08/2020;20000
11018;445761;31/08/2020;2483
15718;0;31/08/2020;4883
15727;0;31/08/2020;1365
15831;331443;31/08/2020;2155
13038;1074386;31/08/2020;20015
3824;0;31/08/2020;2202
3091;975165;31/08/2020;8362
22169;1307147;31/08/2020;16554
15855;0;31/08/2020;788
1411;1793;31/08/2020;9245
15866;0;31/08/2020;0
19040;1000034;31/08/2020;13844
15896;0;31/08/2020;578
27638;777785;31/08/2020;10041
30723;1103373;31/08/2020;14459
16100;0;31/08/2020;375
16107;-131;31/08/2020;0
20799;377926;31/08/2020;14298
16122;0;31/08/2020;1500
16124;0;31/08/2020;0
4102;74488;31/08/2020;11577
16133;125845;31/08/2020;3637
33097;429307;31/08/2020;11034
16297;246554;31/08/2020;5018
16300;3595;31/08/2020;3595
16301;1422523;31/08/2020;3381
32360;342435;31/08/2020;7935
31570;129660;31/08/2020;5932
16309;0;31/08/2020;730
6216;960028;31/08/2020;10000
16329;0;31/08/2020;700
25683;102216;31/08/2020;8103
13672;121693;31/08/2020;8959
16500;0;31/08/2020;432
14719;594579;31/08/2020;500000
16508;0;31/08/2020;0
16516;13013;31/08/2020;0
16531;774505;31/08/2020;3052
16534;0;31/08/2020;508
16535;1853964;31/08/2020;8034
15759;1865018;31/08/2020;11484
11091;1062612;31/08/2020;10733
16544;0;31/08/2020;1342
16715;0;31/08/2020;3054
16726;888594;31/08/2020;8210
16737;132381;31/08/2020;4544
16749;508776;31/08/2020;10723
16750;0;31/08/2020;0
16756;743121;31/08/2020;2386
16762;1056891;31/08/2020;1891
16768;299747;31/08/2020;10000
34051;374870;31/08/2020;14026
1755;102294;31/08/2020;1926
34902;618035;31/08/2020;10000
16777;484008;31/08/2020;30000
16778;9187;31/08/2020;5347
16908;0;31/08/2020;0
2679;508068;31/08/2020;7494
16911;0;31/08/2020;0
28854;1708672;31/08/2020;14880
16921;1011152;31/08/2020;5000
9673;324114;31/08/2020;5000
16935;185189;31/08/2020;9859
16941;2709935;31/08/2020;14000
5253;138853;31/08/2020;10238
2013;0;31/08/2020;2469
2015;0;31/08/2020;1200
1062;45553;31/08/2020;0
1242;1719454;31/08/2020;2813
2045;0;31/08/2020;345
2047;0;31/08/2020;717
17215;459273;31/08/2020;7542
17222;0;31/08/2020;0
17224;971740;31/08/2020;3575
24380;101790;31/08/2020;9412
22944;223740;31/08/2020;15000
17242;0;31/08/2020;0
17245;0;31/08/2020;0
17416;289800;31/08/2020;9952
17417;0;31/08/2020;0
17420;1155900;31/08/2020;9543
17424;427175;31/08/2020;12000
17438;0;31/08/2020;3098
17439;1665139;31/08/2020;200000
16455;869746;31/08/2020;11779
17443;0;31/08/2020;0
17445;4229765;31/08/2020;15913
23106;407741;31/08/2020;4502
17639;0;31/08/2020;1500
27537;474050;31/08/2020;17200
17675;0;31/08/2020;465
17819;431257;31/08/2020;2326
17823;606681;31/08/2020;2734
17824;0;31/08/2020;0
20196;1097412;31/08/2020;15204
31730;305813;31/08/2020;7730
17832;1762437;31/08/2020;6185
17844;16254;31/08/2020;0
36030;1145259;31/08/2020;13382
21272;1552603;31/08/2020;25185
18107;0;31/08/2020;774
30937;720081;31/08/2020;15165
4060;52757;31/08/2020;6102
8630;825153;31/08/2020;10305
35781;297160;31/08/2020;9649
18099;0;31/08/2020;926
18106;1242942;31/08/2020;11703
18219;0;31/08/2020;1600
3092;455865;31/08/2020;7317
32281;2404036;31/08/2020;15832
18230;3723382;31/08/2020;19664
18232;4072;31/08/2020;0
18235;540954;31/08/2020;995
18236;301686;31/08/2020;12851
18239;42534;31/08/2020;4726
18245;0;31/08/2020;0
13098;484145;31/08/2020;5710
18258;5836245;31/08/2020;30000
18355;2600929;31/08/2020;8986
13501;1236396;31/08/2020;15297
18365;4658560;31/08/2020;27129
18369;1380084;31/08/2020;5682
18378;1018252;31/08/2020;7664
12110;960489;31/08/2020;11179
24493;903936;31/08/2020;40000
11204;196321;31/08/2020;10821
18519;0;31/08/2020;1474
18534;494570;31/08/2020;2227
8326;919898;31/08/2020;13681
18549;1073084;31/08/2020;6628
18553;1449929;31/08/2020;6506
18555;2114232;31/08/2020;5042
18556;0;31/08/2020;0
18684;0;31/08/2020;341
18685;0;31/08/2020;1600
18694;0;31/08/2020;2247
15375;459108;31/08/2020;65344
18700;0;31/08/2020;538
32305;767216;31/08/2020;18000
11242;461315;31/08/2020;6102
19250;1032616;31/08/2020;7412
7591;181660;31/08/2020;18166
19256;687882;31/08/2020;7092
19261;0;31/08/2020;0
12590;371563;31/08/2020;15000
19288;986450;31/08/2020;3321
19290;668252;31/08/2020;6862
19302;0;31/08/2020;0
19480;0;31/08/2020;0
28725;587552;31/08/2020;10043
19482;0;31/08/2020;687
19492;0;31/08/2020;0
16687;403983;31/08/2020;8831
13854;622813;31/08/2020;9156
25270;989025;31/08/2020;13756
18126;145429;31/08/2020;10000
14479;738643;31/08/2020;54316
11636;1297012;31/08/2020;16926
14494;0;31/08/2020;0
14498;560639;31/08/2020;4996
20211;1904823;31/08/2020;15031
951;1055321;31/08/2020;14222
8366;770832;31/08/2020;13382
14696;727814;31/08/2020;3689
3065;285502;31/08/2020;20240
36286;572239;31/08/2020;8644
14700;0;31/08/2020;7185
14702;1783216;31/08/2020;10447
35615;1245985;31/08/2020;16654
14879;405649;31/08/2020;15000
29045;869852;31/08/2020;22000
14891;26065;31/08/2020;5213
16813;456328;31/08/2020;11034
14432;293316;31/08/2020;7502
14911;0;31/08/2020;0
18442;1028711;31/08/2020;17121
14920;3461938;31/08/2020;11855
15289;458970;31/08/2020;50000
30234;126009;31/08/2020;9693
7190;641916;31/08/2020;15000
15107;353889;31/08/2020;2134
10003;479509;31/08/2020;2631
29704;221899;31/08/2020;9245
15125;80679;31/08/2020;5518
15126;868641;31/08/2020;50000
33900;688884;31/08/2020;15297
35563;619190;31/08/2020;4665
140;1487579;31/08/2020;28753
15306;1736435;31/08/2020;50000
15315;21825;31/08/2020;0
29711;480413;31/08/2020;2673
15318;920380;31/08/2020;4159
15319;0;31/08/2020;2397
22658;915484;31/08/2020;11366
17278;460202;31/08/2020;11366
17977;1157818;31/08/2020;17214
15495;0;31/08/2020;895
6726;80476;31/08/2020;11137
19604;274719;31/08/2020;30000
8357;1303394;31/08/2020;11577
6944;71340;31/08/2020;3684
25821;886917;31/08/2020;13639
15682;698582;31/08/2020;3567
15719;2083726;31/08/2020;7403
15724;219189;31/08/2020;6693
15726;592984;31/08/2020;8584
15832;0;31/08/2020;417
15854;0;31/08/2020;0
15856;178726;31/08/2020;4995
14825;0;31/08/2020;6618
15872;0;31/08/2020;0
21751;998040;31/08/2020;13639
4089;176598;31/08/2020;11294
27255;945074;31/08/2020;15479
5494;1046769;31/08/2020;16179
24469;519567;31/08/2020;16109
16108;428907;31/08/2020;1815
16110;0;31/08/2020;530
2952;2224532;31/08/2020;18531
